message,label
genius whats brother pls send number skype,0
abeg make profit start using get sponsor next event,0
bought one ringtone getting text costing pound offering tone etc,1
ever easier,0
started searching get job dayshe great potential talent,0
pls clarify back open return ticket preponed go back kerala,0
hitechnical supportproviding assistance u customer call email,0
yes started send request make pain came back im back bed double coin factory got ta cash nitros,0
oh great ill disturb talk,0
im way home went change batt watch go shop bit lor,0
getting ticket walsall tue th march mate getting sat ill pay treat want go txt bak terry,0
ü go buy wif meet ü later,0
lovely night wake see message hope smile knowing great morning,0
new mobile must go txt nokia collect today £ wwwtcbiz optout gbpmtmsg txtauction,1
fair enough anything going,0
said would woke,0
checking really miss seeing jeremiah great month,0
im wif buying tix lar,0
coughing nothing,0
seeing missed call dear brother gr day,0
painful word thought happy toughest thing earth toughest acting happy unspoken pain inside,0
hi chachi tried calling u unable reach u pl give missed cal u c tiz msg kanagu,0
sian aft meeting supervisor got work liao u working,0
urgent ur awarded complimentary trip eurodisinc trav acoentry £ claim txt dis £morefrmmob shracomorsglsuplt l aj,1
thanks continued support question week enter u draw £ cash name new u president txt an,1
yup song bro creative neva test quality said check review online,0
lmao know well,0
unless situation go gurl would appropriate,0
jamster get free wallpaper text heart tc apply need help call,1
alright youre sure let know youre leaving,0
ok lar double check wif da hair dresser already said wun cut v short said cut look nice,0
thank much selflessness love plenty,0
orange customer may claim free camera phone upgrade loyalty call offer end thmarch tc apply optout availa,1
ur chance win £ cash every wk txt action tscs wwwmovietriviatv custcare xpwk,1
sir waiting call,0
yes watching footie worried going blow phil neville,0
kallis dismissial nd test,0
u studying sch going home anyway ill b going sch later,0
win winner mr foley ipod exciting prize soon keep eye ur mobile visit wwwwincouk,1
lol yeah point guess,0
important prevent dehydration giving enough fluid,0
take small dose tablet fever,0
hospital da return home evening,0
tessypls favor pls convey birthday wish nimyapls dnt forget today birthday shijas,0
thanx time weve spent geva bin mint ur baby want uxxxx,0
two fundamental cool life walk like king walk like dont carewhoever king gud nyt,0
cant speak bcaz mobile problem listen cannt listen voice call later,0
urgent trying contact last weekend draw show £ prize guaranteed call claim code k valid hour,1
u receive msg,0
free video camera phone half price line rental mths cross ntwk min txts call mobileupd calloptout,1
hmmm thk sure got time hop ard ya go free abt muz call u discus liao,0
raviyog peripheral bhayandar east,0
use soc use home ü dunno type word ar,0
hey happy birthday,0
ya even cooky jelly,0
ok omw castor,0
thanks message really appreciate sacrifice im sure process direct pay find way back test tomorrow im class wonderful day,0
im surprised still guess right lor,0
check error difficulty correction,0
said kiss kiss cant sound effect gorgeous man isnt kind person need smile brighten day,0
dont respond imma assume youre still asleep imma start calling n shit,0
nice new shirt thing wear nudist themed mu,0
wish holding tightly making see important much mean much need life,0
nan sonathaya soladha bos,0
im driving raining ill get caught e mrt station lor,0
ic lotta childporn car,0
think still car,0
know someone know fancy call find pobox lshb p,1
studying ill free next weekend,0
pa tell went bath,0
tried call reply sm video mobile min unlimited text free camcorder reply call,1
ha ha nan yalrigu heltiniiyo kothi chikku u shared many thing wit meso far didnt told body even uttered word abt u ur trusting much tell others plz nxt time dont use word meok chikkub,0
thanx birthday already,0
r u cooking dinner,0
got called tool,0
new textbuddy chat horny guy ur area p free receive search postcode gaytextbuddycom txt one name,1
rose need water season need change poet need imaginationmy phone need ur sm need ur lovely frndship forever,0
havent lei next mon,0
oh ho first time u use type word,0
tell rob mack gf theater,0
erm woodland avenue somewhere get parish magazine telephone number,0
remet alex nichols middle school turn he dealing,0
today voda number ending selected receive £ reward match please call quoting claim code standard rate apply,1
sorry missed call please call back,0
ü called dad oredi,0
r many modelsony ericson also der ltgt luks good bt forgot modl,0
yes think office lap room think thats last day didnt shut,0
wifehow knew time murder exactly,0
oi ami parchi na kicchu kaaj korte iccha korche na phone ta tul na plz plz,0
sorry da gone mad many pending work,0
time ur flight tmr,0
say somebody named tampa,0
whats ur pin,0
awesome plan get time like ltgt ill text detail wee bit,0
yes know cheesy song frosty snowman,0
feel like dick keep sleeping text facebook message sup town,0
waiting call sir,0
ok way home hi hi,0
forget tell want need crave love sweet arabian steed mmmmmm yummy,0
aight ill grab something eat text youre back mu,0
oic saw tot din c found group liao,0
aiya discus later lar pick ü,0
sir need velusamy sir date birth company bank facility detail,0
luv u soo much u dont understand special u r ring u morrow luv u xxx,0
want explicit sex sec ring cost pmin gsex pobox wcn xx,1
k come nordstrom youre done,0
haha yeah see sec,0
youre right think,0
k still loving,0
want new nokia colour phone deliveredtomorrow free minute mobile free text free camcorder reply call,1
one teach ship car,0
dizzamn aight ill ask suitemates get back,0
sorry ill call later,0
crazy ar he married ü like gd looking guy frens like say he korean leonas fave dun thk aft thinking mayb prob ill go,0
probably money worry thing coming due several outstanding invoice work two three month ago,0
xy ur car u picking,0
nice day dear,0
send email mind ltgt time per night,0
well general price ltgt oz let know ifwhenhow much want,0
big god bring success,0
also tell said happy birthday,0
hot live fantasy call p per min ntt ltd po box croydon cr wb national rate call,1
ill see prolly yeah,0
hey come online use msn,0
course make stink,0
sorry mate phone didnt write love kate,0
havent shopping lor juz arrive,0
hope pee burn tonite,0
si catching e show e afternoon im watching w c u wan watch today tmr lor,0
check room befor activity,0
storming msg wen u lift phne u say hello u knw wt real meaning hello name girl yes u knw dat girl margaret hello girlfrnd f grahmbell invnted telphone moralone get name person bt girlfrnd g n g h,0
free msgwe billed mobile number mistake shortcode please call charge refundedthis call free bt landline,1
ill text creepy like wont think forgot,0
nice day today love dearly,0
shes find sent offline message know anjolas,0
guy leaving,0
thank winner notified sm good luck future marketing reply stop customer service,1
alright tyler got minor crisis home sooner thought asap,0
urgent trying contact u today draw show £ prize guaranteed call land line claim validhrs,1
call freephone,1
update face book status frequently,0
well give co said ‘ one nighters persevered found one cheap apologise advance somewhere sleep isnt,0
awesome think get th usf time tonight,0
im sure still available though,0
ran younger man make pretty baby together,0
today accept dayu accept brother sister lover dear best clos lvblefrnd jstfrnd cutefrnd lifpartnr belovd swtheart bstfrnd rply mean enemy,0
promise take good care princess run please send pic get chance ttyl,0
finish already yar keep saying mushy embarrassed ok,0
thing change sentence want concentrate educational career im leaving,0
u secret admirer reveal think u r special call opt reply reveal stop per msg recd cust care,1
long take get,0
thats good need drug,0
ok thanx take care,0
princess,0
cbe chennai,0
lil fever fine,0
ok problem u frm wats matter,0
yup ok,0
channel,0
keep safe need miss already envy everyone see real life,0
remember ask alex pizza,0
never blame day ur life good day give u happiness bad day give u experience essential life god blessing good morning,0
left already orchard,0
come guoyang go n tell u told,0
gon na ring weekend wot,0
need go get,0
quite late lar ard anyway wun b drivin,0
trying weekend v,0
dont show far put new picture facebook,0
thank youve wonderful,0
hi birth lb oz mother baby brilliantly,0
always celebrate ny family,0
born god said oh another idiot born god said oh competition knew one day two become freinds forever,0
impossible argue always treat like sub like never released remind necessary,0
indeed way either,0
dear friend sorry late information today birthday loving arpraveesh detail log face book see number ltgt dont miss delicious treat,0
sort code acc bank natwest reply confirm ive sent right person,0
macha dont feel upseti assume mindsetbelieve one evening wonderful plan uslet life begin againcall anytime,0
hear new divorce barbie come ken stuff,1
tick tick tick could die loneliness know pout stomp foot need,0
